"2373","738  JAMES AVE, NASHVILLE, TN, 37209","Match","Exact","738 JAMES AVE, NASHVILLE, TN, 37209","-86.868866,36.163685","606834328","R","47","037","013202","1007"
"1041","4323  STONE HALL BLVD, HERMITAGE, TN, 37076","No_Match"
"2372","82  WHITE BRIDGE PIKE, NASHVILLE, TN, 37205","Match","Exact","82 WHITE BRIDGE PIKE, NASHVILLE, TN, 37205","-86.856636,36.13078","97229636","R","47","037","018102","2000"
"1040","781  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2371","26  WHITE BRIDGE PIKE, NASHVILLE, TN, 37205","Match","Exact","26 WHITE BRIDGE PIKE, NASHVILLE, TN, 37205","-86.8508,36.127323","635466172","R","47","037","018102","2000"
"2370","2060  KIRKWALL DR, NOLENSVILLE, TN, 37135","No_Match"
"1039","2528  VISTA LN, NASHVILLE, TN, 37207","No_Match"
"1038","1122A2  GLENVIEW DR, NASHVILLE, TN, 37206","Match","Exact","1122 GLENVIEW DR, NASHVILLE, TN, 37206","-86.751366,36.164165","97203541","R","47","037","019200","4020"
"2369","3417  WOODLAND STAR WAY, NASHVILLE, TN, 37207","Match","Exact","3417 WOODLAND STAR WAY, NASHVILLE, TN, 37207","-86.79427,36.22719","642328188","L","47","037","012701","2003"
"1037","753  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2368","1809  WRITERS CIR, BRENTWOOD, TN, 37027","Match","Exact","1809 WRITERS CIR, BRENTWOOD, TN, 37027","-86.81178,36.051357","649899459","R","47","037","018700","3015"
"1036","0  OLD HICKORY BLVD, NASHVILLE, TN, 37221","No_Match"
"2367","740  JAMES AVE, NASHVILLE, TN, 37209","Match","Exact","740 JAMES AVE, NASHVILLE, TN, 37209","-86.86885,36.16369","606834328","R","47","037","013202","1007"
"1035","1255  SUMMER SHADE DR, ANTIOCH, TN, 37013","No_Match"
"2366","6107A2  LOUISIANA AVE, NASHVILLE, TN, 37209","Match","Exact","6107 LOUISIANA AVE, NASHVILLE, TN, 37209","-86.86257,36.164433","97178666","L","47","037","013300","2045"
"1034","206  FOUNDERS LN, NASHVILLE, TN, 37209","No_Match"
"2365","151  LIGHTWOOD DR, ANTIOCH, TN, 37013","No_Match"
"3696","1426B  WHITE DUTCH LN, NASHVILLE, TN, 37013","No_Match"
"3697","5542  HAMILTON CIR, NASHVILLE, TN, 37013","No_Match"
